episode,nick_name,comments,like,dislike,ripple,date
36,허니허니,제발 장물할배 살려주세요 제발요ㅠㅠ,0,0,0,2019-05-13 22:06:01
36,jin,갬성님 살려즈세요,0,0,0,2019-05-13 20:09:52
36,정진,으아아아ㅜㅜㅜ다들빨리와라 미친여자도 빨리 보내버리고ㅜㅜ흐엉엉 다죽지마라 진짜ㅜㅜㅜ,0,0,0,2019-05-12 23:39:20
36,미카엘,이거 영화나 드라마로 만들면 대박 이겠는데요...👍,0,0,0,2019-05-12 14:37:23
36,Breathe,아니 B팀 사냥하러 다닌다는 애들이 멘탈 왤케 약함 ㅜㅜ,0,0,0,2019-05-12 04:03:15
36,에이도스,아 결제해야하나 큭,0,0,0,2019-05-11 23:36:14
36,모글리,제발 울 멋쟁이할배 살려주소~~,0,0,0,2019-05-11 17:06:00
36,-_-,추억의 쌍칼 박준규옹,0,0,0,2019-05-11 14:25:04
36,페르젠공작,어딜가든 할아브는 죽지 않습니다.. 냉정하고 냉철하고 강하고... 옆집네버 할아브 보고 오세요.. 할아브는 권력입니다.꿇어라 이게 너와나의 눈높이다.. 할아브 홧팅..!!,0,0,0,2019-05-10 20:39:05
36,연,와 진짜 너무 심장떨려ㅠㅠ,0,0,0,2019-05-10 20:06:38
36,Bluelemon,다치지마,0,0,0,2019-05-10 15:54:12
36,히니히니,퍼펙트한 연출입니다,0,0,0,2019-05-10 09:14:21
36,수화사랑,할배 죽이지 맙시다 작가님,0,0,0,2019-05-10 07:36:27
36,anomie,빨리모여! 뭐하는 거야 흩어져서 각개격파나 당하고.,0,0,0,2019-05-10 07:34:37
36,Hsunny,작가님 제발 할아버지 살려주세요ㅠㅠ 이제 생각해보니 이 웹툰 최애였어요..,0,0,0,2019-05-10 00:53:38
36,증권맨,할배 돌아가실까봐 결제를 못하겠다 ㅠㅠ,0,0,0,2019-05-09 22:25:27
36,이이이,장물할아버지 진짜 말빨ㅋㅋㅋ제발 살아주세여,0,0,0,2019-05-09 21:04:42
36,루틴칸,제발.........,0,0,0,2019-05-09 20:58:34
36,꼴통2,아!살아야하는데...최장물할부지 원타치 어떠실까?,0,0,0,2019-05-09 20:07:45
36,MrAndre,할배 죽지마! ㅜㅜ,0,0,0,2019-05-09 19:18:57
36,복스타,굿굿굿 ,0,0,0,2019-05-09 19:15:01
36,No3,어른공경을... 벌써 보내시면 안돼요~,0,0,0,2019-05-09 17:38:00
36,폭스바겐 Jetta,할배 죽지마요ㅠ,0,0,0,2019-05-09 17:29:00
36,오창수,우리 하르방죽이지맙써예 ㅜㅜ,0,0,0,2019-05-09 17:25:35
36,서정호,쫌~ ㅜㅜ,0,0,0,2019-05-09 17:24:09
36,hyuny,안볼란다....,0,0,0,2019-05-09 16:59:44
36,-,아.. 할배.. 이렇게 가시는 길 가시는 구나.....,0,0,0,2019-05-09 16:14:02
36,HSNari,할배  조심하시오,0,0,0,2019-05-09 16:13:40
36,나무그늘,아...할부지는 건들지 말자 ㅠㅠ,0,0,0,2019-05-09 15:29:31
36,bryan7,옆공네 할배들은 다 무적인디~~여기도 그럴랑가?제발 장물할애비는 안건드렸음 좋것다...,0,0,0,2019-05-09 15:16:00
36,쁨이,할배죽으면 안볼거야ㅠ,0,0,0,2019-05-09 14:12:27
36,asgkhasbd,분명 1 2 화까진 반응 엄청 안좋았는데 계속 가니까 좋네요 작가님 죽이지마요,0,0,0,2019-05-09 13:01:34
36,D_gry2,아아아아ㅜㅠ죽지마 제발 아무도죽지마,0,0,0,2019-05-09 12:47:02
36,1994캐논,장물할배 죽이자라 작가야~!!!! 아날로그 갬성 깨지마라이~,0,0,0,2019-05-09 12:45:19
36,닉네임을 등록해 주세요,장물 할배 죽으면 안볼거에요! 흐잉 ㅜㅜ 최애캐란 말이에요,0,0,0,2019-05-09 12:32:28
36,꼬맹이도령,아무도 임창정 드립을 안한다고 시실리2km 안본거야??,0,0,0,2019-05-09 11:35:50
36,이준환,미치긋다..넘잼나서 결재를 못해내가...,0,0,0,2019-05-09 11:18:07
36,리베,소름 돋네ㅜㅜ과연..,0,0,0,2019-05-09 10:56:38
36,여름여름여름겨울,요즘 웹툰은 할아버지가 대세네,0,0,0,2019-05-09 10:53:14
36,웃짜,옆동네처럼 할배면 믿고 본다.,0,0,0,2019-05-09 10:40:38
36,도우너,웹툰에서 누군가가 죽지 않기를 간절히 바래보기는 처음입니다.. 장물할배 살려주세요~,0,0,0,2019-05-09 10:21:28
36,AsPhAlTiC,와........................ 와.......................................,0,0,0,2019-05-09 10:12:59
36,레이,할부지 죽이지 말아요. ㅜㅜ 아아아. ㅜㅜ,0,0,0,2019-05-09 10:09:50
36,이기뭐꼬,할배걱정되는와중에 아날로그 갬성에서 웃음나네,0,0,0,2019-05-09 09:55:52
36,연수비상,물주 사라지면 안돼........저런분은 이런 사회에 꼭 필요한사람이야...,0,0,0,2019-05-09 09:53:43
36,Lis,아 진짜 재밌다ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,0,0,0,2019-05-09 09:46:59
36,전상엽,대사 한마디 한마디가 너무 매력적이에요 작가님 최고입니다,0,1,0,2019-05-09 09:43:43
36,앵두얹은빙수,무서워서 못보겟엉 할부지 죽지마요,0,0,0,2019-05-09 09:07:07
36,설이,멋진할배 최고,0,0,0,2019-05-09 08:51:14
36,UNIQUE,다른 만화는 캐릭터들이 아무리 쎄게 맞아도 데미지 입은 느낌이 없는데 이만화는 진짜 데미지 확실해서 죽을까봐 간떨리네,0,0,0,2019-05-09 08:47:52
36,고양아멍해봐,아제발죽이지마셈요ㅠ,0,0,0,2019-05-09 08:45:49
36,튼튼부,다음에서도 할아브 한번 가보자.,0,0,0,2019-05-09 08:42:51
36,서희지,너무 슬픈장면인뎈ㅋㅋㅋㅋㅋ 매쥑인가 디지털감성 이거에서 빵터졌닼ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,2019-05-09 08:35:12
36,홍려,저 옆동네 개미 나오던 웹툰에서도 할배가 제일 쎄다아이가 ㅋ ,0,0,0,2019-05-09 08:25:32
36,유영직,38화 썸네일에 소문이 우는거 보니까 할배 죽나보다... ㅠㅠ,0,0,0,2019-05-09 08:21:58
36,나도꽃,할배!죽디마죽디마~~~~~흐엉,0,0,0,2019-05-09 07:59:35
36,심은하철도999,형....아니지??  장물 할배가 개처바르는거지??,0,0,0,2019-05-09 07:48:05
36,realcocoa,어버이날 어제였어요  할아버지 죽지않게해주세요ㅠㅠ,0,0,0,2019-05-09 07:40:18
36,이슬,장물할배 죽으면 안돼요ㅠㅠㅠㅠ,0,0,0,2019-05-09 07:23:56
36,leader,약해 빠지고 감정이 앞서니 뭔 일 하겠나?,0,0,0,2019-05-09 07:16:22
36,녹차라떼,아 무셔ㅠㅠ,0,0,0,2019-05-09 07:05:11
36,이넹이,역시작가님!ㅜㅜ너무해요..너무재미있어서눈을뗄수가없었어요ㅠ긴장이되서ㅠㅠ,0,0,0,2019-05-09 06:39:45
36,Jkshin,영화 예매하고 싶습니다.,0,0,0,2019-05-09 06:15:36
36,Ilusion,이태원클라쓰 보는느낌이다 할배 사랑해요 그냥 내 사랑,0,0,0,2019-05-09 04:59:27
36,한돌선생,소문아..빨리 와라,0,0,0,2019-05-09 03:03:51
36,디마리아,ㅠㅠ장물할배 지금까지 이 만화의 위트담당 대박조연이였는데이렇게 빨리 가버리면 안된대이~~ㅠ,0,0,0,2019-05-09 02:54:12
36,Yoon,"웹툰,만화 무시하는 발언 같네. 영화에서 표현 못하는 걸 웹툰으로 연출을 더욱 잘하여 살려내는 것인데, 마치 좋은 웹툰 영화로 보내야 한다는 주제넘는 무뇌 의견을 당연하게 난발하네",0,1,0,2019-05-09 01:59:33
36,김수진,안돼 장물할배는 ㅜㅜㅜㅜ,0,0,0,2019-05-09 01:57:16
36,골뱃,긴장감넘치죠? 장이작가님이 그린 파동이라는 스릴러도 꼭 보세요.이것만큼 쫄깃쫄깃합니다~~,0,0,0,2019-05-09 01:56:20
36,Diakow,"소문이가 많이 민폐끼쳤네요. 뭐 위에분들의 선택이었으니..빨리 소문이가 정신차리고 각성하길 바라지만,만화니까 많은 사람들이 죽고다친후에 소문이 활약이 시작될듯..ㅎㅎ",0,0,0,2019-05-09 01:50:14
36,대한독립만세,요즘 자동차들 웬간하면 180km/h~200km/h는 속도는 나온다. 소문팀 좀 밟고 빨리와라. 플리즈,0,0,0,2019-05-09 01:36:38
36,맥주향,처음다는 댓글인디 작가님 ㅠㅜㅜ할배죽으면 안볼거에요,0,0,0,2019-05-09 01:32:49
36,호호오잇,할아부지 진짜 죽으면 안돼요ㅠㅠㅠㅠㅠㅠㅠㅠ,0,0,0,2019-05-09 01:29:37
36,구양현,하 .. 못보겠어 .... 쥭지마세요 제발,0,0,0,2019-05-09 01:27:54
36,아라--,할아버지 안 돌아가심 좋겠다,0,0,0,2019-05-09 00:57:40
36,마야,"움마,울 할배 우짠데..기왕 살려준거..쪼매 더 살게해주이소..소문이 엄니아부지 만나는건 봐얄거 아닌가베~~ㅜㅠ",0,0,0,2019-05-09 00:56:37
36,짜장면,작가님 어르신이 주인공이 아니라지만 이번만큼은 주인공버프 먹입시다 주인공 주변사람 버프 먹여서 죽이지말고요,0,0,0,2019-05-09 00:48:38
36,KaiAjino,네이버에서 활약하던 할배 더 늙어서는 다음와서 활동하는거지~,0,1,0,2019-05-09 00:25:38
36,예선,ㅠㅠㅠㅠㅠ장물 할아버지 안돼요ㅠㅠㅠㅠ땅 다시 흘러줘요 제발 ㅠㅠㅠㅠ,0,0,0,2019-05-09 00:17:36
36,카리스마3.3,"최고의 웹툰, 추천합니다.",0,0,0,2019-05-09 00:16:21
36,yoe-888,"물주인데....., ",0,0,0,2019-05-09 00:04:13
36,05-기 욱,ㅋㅋㅋㅋㅋ,0,0,0,2019-05-09 00:01:31
36,잠만보,숨도 못쉬것구만......,0,0,0,2019-05-08 23:58:07
36,태희_,할배언맨.. 죽지마요 ㅜㅠ,0,0,0,2019-05-08 23:50:27
36,원피스,손에 땀이 나는 긴장감 정말 대단하십니다 !!,0,0,0,2019-05-08 23:43:27
36,amenjem,여자 뭐여? 개프로인 척 하더니 바로 멘붕 쳐버리고 호구짓 하네. 갑자기 바보 캐릭 변경이여? ,0,0,0,2019-05-08 23:39:52
36,케이,크아~~만화 보면서. 이렇게 두근두근 되보긴 처음이네. ;;; 몸이 덜덜덜 떨림.,0,0,0,2019-05-08 23:28:01
36,yiyum,심장떨려서 못 기다리겠어요작가님 완전👍,0,0,0,2019-05-08 23:14:21
36,이민우,아날로그 겜성 빵터지네,0,0,0,2019-05-08 23:14:00
36,NONE!,장물 할배 죽지 마요ㅠㅠ,0,0,0,2019-05-08 23:10:59
36,뭘해도됨,작가님 장물할배는 살려주세요 ,0,0,0,2019-05-08 23:09:51
36,아림,아날로그 갬성 ㅋㅋㅋㅋ 작가님 이거 보는 내내 너무 떨려요 ,0,0,0,2019-05-08 23:09:12
36,와우,으아~~작가님 너무 무서워요ㅠㅜ,0,0,0,2019-05-08 23:06:23
36,JSY,할아부지 아날로그 갬성이니 꼬옥 살려주세요 제발요ㅜㅜ,0,0,0,2019-05-08 23:01:11
36,파란수영복,두근두근,0,0,0,2019-05-08 22:51:35
36,고민지,작가님 제발 할아버지 죽이지 마세요 ㅠㅠㅠㅠㅠ제브알 ㅠㅠ,0,0,0,2019-05-08 22:32:39
36,PENNY,할아버지 개멋있다. 완전 팬이 되버렸어. 소문아 빨리 와라. 할아버지 위험하다.,0,0,0,2019-05-08 22:16:41
36,날마다새롭게,할배 죽음 나 안 볼거에요ㅠㅠ 제발 살려줘요 작가님ㅠㅠ,0,0,0,2019-05-08 22:11:51
36,쿠커비타세,영감 절대 안 죽을 듯,0,0,0,2019-05-01 00:09:03
36,데미안,죽을거 같음 ㅜㅜ,0,0,0,2019-04-28 19:57:19
36,영이,아니 저 미친여자 제대로처리한거맞나 ㅠㅠㅠㅠㅠ 또 살아날거같은데 진짜 앞뒤로 난리났다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0,0,0,2019-04-25 17:02:05
36,영이,아ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 안돼 ㅠㅠㅠㅠㅠ 아 진짜 오바에요 작가님믿습니다,0,0,0,2019-04-25 17:01:14
36,캐롤라인,안돼 장물아저씨 ㅠㅠ,0,0,0,2019-04-25 08:55:32
36,꼬갱이,"최고의 웹툰, 추천합니다.",0,0,0,2019-04-24 23:22:43
36,송희도,나는 아날로그 갬성이니라,0,0,0,2019-04-24 22:57:57
36,꾸잉꾸잉,할배 죽고 잔재산은 주인공한테 물려줄듯 ,0,0,0,2019-04-24 00:00:58
36,진인사,장물 할배 최고네요...,0,0,0,2019-04-23 15:25:36
36,하경아빠,아. 3주를 참았다가 한번에 봤는데도. 아. 더 보고 싶다~~,0,0,0,2019-04-21 12:07:43
36,하경아빠,장물할배 죽을 타이밍 아닌것 같은데.. 소문아 어여 온나~~,0,0,0,2019-04-21 12:06:23
36,오늘은반드시,아우 너무 재밌네,0,0,0,2019-04-21 04:36:39
36,호히호이,제발할아버지 죽지마세요ㅠㅠㅠㅠㅠ지발요,0,0,0,2019-04-20 18:17:51
36,Funlife,아이.....진짜 이카나....T.T,0,0,0,2019-04-20 09:07:01
36,기브앤테이크,안싸우던 사람이 참가 하면 꼭 먼저 가드라 ㅜ ㅜ 아~아쉽네 ,0,0,0,2019-04-20 02:22:36
36,이우철,작가님~잘보고 있습니다~,0,0,0,2019-04-19 23:14:31
36,고숨,이번만 결제하고 안해야지,0,0,0,2019-04-19 17:40:53
36,닥치고,옆동네는 할배가 갑인데 과연..,0,0,0,2019-04-19 07:05:01
36,박진혁,작가님.. 한 화 올리고 도망가는거야?눈물겹네.. 누가 곱게 보내준데?2000원 낼게 두화만 더 그려줘요...,0,0,0,2019-04-19 02:31:36
36,햇살가득,헐......,0,0,0,2019-04-18 22:38:20
36,풀피리,작가님. 두번째 컷. 그 종합운동장 그린거 레알 멋집니다. 쯔앙~♥ 사진보다 멋짐,0,0,0,2019-04-18 21:57:32
36,lovepiglet,아날로그감성으로 죽는것도 천천히요 할배 ㅜ,0,0,0,2019-04-18 20:46:45
36,by june,장물할배는 자금줄×자문 아녔음? 저정도 사기케라고 말해준 사람이 없었어ㅠ,0,0,0,2019-04-18 19:46:50
36,sky,와 심장쫄려,0,0,0,2019-04-18 18:41:43
36,루이바,진심 멋지다,0,0,0,2019-04-18 16:55:07
36,퍼니영,ㅜㅜ 보기가 넘 힘들다,0,0,0,2019-04-18 16:11:11
36,낙씨때,할배 진짜 멋있다,0,0,0,2019-04-18 15:09:46
36,고구미,장물이 큰형님 멋있어!! 애널러그 갬성~~~,0,0,0,2019-04-18 14:49:29
36,에피파니,아 정말..너무 잘 쓰신다.웹툰이 이렇게 무서울 일입니까.,0,0,0,2019-04-18 13:23:42
36,kazue,할배안뎌요 ......,0,0,0,2019-04-18 13:20:09
36,Hoya,결제의 늪에서 벗어날 수가 없어요...더 주세요 더 결제할께요,0,0,0,2019-04-18 13:08:13
36,하수연,아날로그 갬성이라니 ㅠㅠㅠㅠ 아 너무 멋있는데 슬프잖아요 ㅠㅠㅠㅠ 영감님 죽지 마요 ㅠㅠㅠ,0,0,0,2019-04-18 13:05:41
36,늘 처음처럼,요즘 할배들이ㅎㅎ 고령화시대를 반영한 ,0,0,0,2019-04-18 12:20:33
36,검은사막,ㅠㅠ,0,0,0,2019-04-18 12:12:08
36,오락사랑,정말 다른건 어떻게 참아도 소문 결제는 못참겠다 진짜.... 아 진짜 한번에 몰아서 보고 싶어!,0,0,0,2019-04-18 11:53:14
36,예림,아 너무 존잼이고ㅠㅠ ,0,0,0,2019-04-18 11:34:37
36,태양왕오센치,흑흑흑 다음편 못보겠어요ㅠㅠ이제 완결나면 봐야지 안그럼 심장 떨려서ㅠ,0,0,0,2019-04-18 10:49:21
36,WorldWide_Love,최고!,0,0,0,2019-04-18 10:38:51
36,애정어린시선,장물할배! 살아야 한데이!!,0,0,0,2019-04-18 10:14:16
36,파닥파닥,살다살다 웹툰보고 잠을 못이루다니..,0,0,0,2019-04-18 10:01:09
36,정윤정,안돼장물할배죽으면안되유ㅠㅠㅠㅠㅠ마지막너무멋있어서걱정됨,0,0,0,2019-04-18 09:29:36
36,초코파이 사죠,아날로그의 힘을 보여주세요 !!!!,0,0,0,2019-04-18 09:29:13
36,쏘핫,사이다를 다오,0,0,0,2019-04-18 08:40:17
36,blackcat,전 작가님을 믿어요...,0,0,0,2019-04-18 07:50:17
36,깜보,진짜너무해요~~,0,0,0,2019-04-18 07:20:43
36,강민,뭐야 여기도 할배가 주인공이야?,0,0,0,2019-04-18 06:33:29
36,탤니탤니,아 ㅠ  다음화 떨려서 어떻게 봐여 제 최애 캐릭 회장님 죽으면 안되여!!!!!!,0,0,0,2019-04-18 05:43:14
36,신브,이거 부제가 '선택'이니 할배살리는거랑 죽이는것중 선택해야하고 시즌1 마감이닷 !!!!!! ㅠㅠ,0,0,0,2019-04-18 01:52:51
36,삽살군,ㅜㅜ자까님 제발~~,0,0,0,2019-04-18 01:33:06
36,쁘띠젤송편맘,모르는가?웹툰에선 할배가 강하다는것을~! 네이버에선 개장수로 유명하신 할배가 계셨지ㅎㅎ 여긴 장물장수이니 기대해볼만~^^,0,0,0,2019-04-18 01:01:34
36,플레토,우왕역대최고,0,0,0,2019-04-18 00:30:57
36,붉은라일락,옆동네 할아브처럼 꼭 살아주세요!!!!,0,0,0,2019-04-18 00:15:51
36,BengBeng,아 진짜ㅜㅜ 죽이지말지ㅜㅜ,0,0,0,2019-04-18 00:11:46
36,황동준,갬성!너 임마 그어버릴 갬성!,0,0,0,2019-04-17 23:53:42
36,zoroso,장물할배 죽으시면 안됩니다,0,0,0,2019-04-17 23:46:45
36,김태희,걱정마세요.  요즘 웹툰은 할배들이 최강입니다.,0,0,0,2019-04-17 23:45:03
36,짱짱쩡,ㅠㅠㅠㅠㅠㅠㅠㅠ할배...... ,0,0,0,2019-04-17 23:36:51
36,beck,아 너무 쫄린다 할배 다치믄 안대요!!!,0,0,0,2019-04-17 23:32:48
36,지치지않는심장,누가 날 불렀는데? ,0,0,0,2019-04-17 23:30:10
36,애미,이~경악스럽다 경이로운 소문아 어서 와~저넘 잡솨봐?  아니 잡아봐~,0,0,0,2019-04-17 23:26:24
36,붐바스틱,항상 잘보고있습니다 장이님 똑같이 저승의 힘을 빌리는 사람들인데 쓰는 능력이 다른게 신기하네여 ㅎㅎㅎㅎ,0,0,0,2019-04-17 23:20:52
36,붐바스틱,노인불패,0,0,0,2019-04-17 23:20:15
36,김예진,아안돼ㅜㅜㅜㅜㅜㅜㅜㅜ할배요ㅜㅜ한주만 참으이소ㅜㅜ담주에 자까님이 구해줄꺼에요ㅜㅜㅜ,0,0,0,2019-04-17 23:13:19
36,쏘크라태수,장물아저씨 ㅠㅠㅠ 꼭 부탁드려요!!!,0,0,0,2019-04-17 23:12:01
36,귀공자소년,왠지 영감님 싸우다 돌아가실 것 같고 추여사님 덕분에 겨우 팀원들 살릴듯하지만 제 생각이 틀리길 바랍니다 갬성하나는 장물할배,0,0,0,2019-04-17 23:10:05
36,멋진 꼬북,N집 할배들은 쎄던데 할배도 보여줘~~~~~,0,0,0,2019-04-17 23:04:29
36,-,할아부지 안돼요 제발...사망 플래그 너무 짙다ㅠㅠ,0,0,0,2019-04-17 23:04:24
36,박혜진,장물할배 개간지,0,0,0,2019-04-17 23:03:14
36,마린..,할배가 아니라 쟤가 위험!,0,0,0,2019-04-17 23:00:20
36,--a,마지막대사 죽이네,0,0,0,2019-04-17 23:00:01
36,하늘,할배 담주까지 꼭 이기고 오이소!!,0,0,0,2019-04-17 22:55:50
36,세눈박이욘,소문이의 경이로움을 믿습니다!,0,0,0,2019-04-17 22:53:43
36,이효진,장물할아버지 ㅠㅠ지난회에 갑자기 저팀이랑 움직인다 했더니 ㅠ잘못될듯하네요.넘 쫄려요 ,0,0,0,2019-04-17 22:51:26
36,섭씨,슬프다,0,0,0,2019-04-17 22:50:40
36,이광효,와 이러다 장물유통 마스터 할아범님 잘못되는거 아니죠?  ㅜㅜ제발 ㅜㅜ,0,0,0,2019-04-17 22:50:20
36,JD,최장물 회징님 죽으면 바지에 쌀겁니다,0,0,0,2019-04-17 22:47:04
36,포라,장물할배 위험해~~~,0,0,0,2019-04-17 22:21:47
36,jjung,최고의 웹툰 추천합니다 ^^,0,0,0,2019-04-17 22:20:43
36,원숭이,A팀!!!!!!!,0,0,0,2019-04-17 22:09:35
36,김민엽,"제발, 아무도 죽지 않길..",0,0,0,2019-04-17 22:05:53
37,captain cho,"진짜 살려주셔서 감사해요, 노래도 기가 막히고 숨도 못 쉬고 봤네요. 소문이 알려준 리스뽕 기가 막히네요^^~~",2016,12,14,2019-04-24 22:12:31
37,난나야,휠췌어메소드연기  못하믄 재벌이 아니라는...씁쓸한  유머네요.,,,,2019-05-02 01:40:51
37,kato,하.. 진짜 메소드 연기가 여기서 도움이 될줄이야,,,,2019-05-15 22:28:48
37,용비어천가,겨우  숨쉬다가 다시 숨막하다가 다행히 다시 숨쉬고 있습니다~ㅋ,,,,2019-05-15 23:36:39
37,d비d비딥,노래가 어딧나요,,,,2019-05-16 00:13:27
37,그렇게사는거지,몽키 몽키 매직 몽키 매직,,,,2019-05-16 00:49:17
37,산,진짜 내말이 ㅠㅠ 살려주셔서 감사해요,,,,2019-05-16 08:07:07
37,Doppio,ㅠㅠ웃기면서 걱정되고 슬프고;;,,,,2019-05-16 11:56:06
37,mori8966,으허허헝 ㅜㅜ 살려주셔서 감사해요 ,,,,2019-05-16 12:03:03
37,yany,아 진짜 몽키매직ㅋㅋㅋㅋ,,,,2019-05-16 13:02:21
37,에헤라디이야,웹툰을 즐겨야 하는데 개 긴장하고 봤어...........손에 땀 나 ㅠㅠㅠㅠㅠㅠㅠㅠ ;;;;;;;;;;;;;;;;;;;;;;;;;;;,,,,2019-05-16 18:52:59
37,ㅇㅅㄹ,리스뽕 몇환가여,,,,2019-05-17 03:08:22
37,박성주,솔찍히 저건 소문이가 살렸닥ㅋㅋㅋ,,,,2019-05-17 09:13:01
37,오영택,개꿀ㅋㅋ,,,,2019-05-18 01:41:33
37,헤,하ㅠㅠㅠㅠㅠ,,,,2019-06-23 01:44:11
37,미니이니아빠,하~~~ 이제 숨 좀 쉬고몽키매직 방탄할배 짱작가님이 독자들을 가지고 놈 ㅋㅋ그나저나 포르쉐를 사야될 이유가 늘었네보자 보자 포르쉐 911 터보가 2억5천정도니까 2억4천9백6십3만원만 더 모으면 되네,1394,25,13,2019-04-24 22:24:40
37,매일매일,나보다 4만원 더 모았네요. 부럽,,,,2019-04-25 13:45:54
37,Susu,ㅋㅋㅋ 악,,,,2019-05-08 22:38:05
37,목동,훗~ 딜러 할인 받으면 되니까  좀 덜 모으셔도 될거에요,,,,2019-05-09 09:24:10
37,kato,ㅋㅋㅋㅋㅋㅋㅋㅋ,,,,2019-05-15 22:29:04
37,guangtai,휴~다음 목욜웹툰 이거 하나 보는데... 장물할배 안나오면 안볼라구 했다 진짜~ㅋㅋㅋ,,,,2019-05-15 23:30:45
37,파인정공,ㅋㅋㅋㄲㄲㄲ 숨넘어가요ㄲ ㅋ,,,,2019-05-16 01:11:36
37,빈스몰,옵션은요? 옵션안넣으면 모셔다놓고 차 구경만해야되욬ㅋㅋㅋㅋㅋㅋ,,,,2019-05-16 02:12:43
37,후룩꾸,아 고전개그 제발 자제 좀...언제적 금융 개그를 아직 씀,,,,2019-05-16 23:22:45
37,강유경,ㅌㅋㅋㅋㅋㅋㅋㅋ웃긴데,,,,2019-05-16 23:26:24
37,흥분의도가니탕,취등록세도 있지요 ㅠㅠ,,,,2019-05-17 10:36:30
